time_step,acceleration
17.72,-0.006938
17.722,-0.004996
17.724,-0.002589
17.726,-0.00012
17.728,0.00243
17.73,0.004894
17.732,0.007087
17.734,0.008887
17.736,0.010195
17.738,0.010865
17.74,0.010998
17.742,0.010562
17.744,0.009406
17.746,0.00769
17.748,0.005539
17.75,0.003122
17.752,0.000509
17.754,-0.002097
17.756,-0.004531
17.758,-0.006572
17.76,-0.008144
17.762,-0.009136
17.764,-0.009509
17.766,-0.009262
17.768,-0.008305
17.77,-0.006853
17.772,-0.004955
17.774,-0.002573
17.776,-0.000015
17.778,0.002465
17.78,0.004907
17.782,0.00714
17.784,0.008963
17.786,0.010306
17.788,0.01096
17.79,0.011001
17.792,0.010432
17.794,0.009371
17.796,0.007592
17.798,0.005419
17.8,0.002986
17.802,0.000399
17.804,-0.002185
17.806,-0.004522
17.808,-0.006622
17.81,-0.008189
17.812,-0.009152
17.814,-0.009512
17.816,-0.009262
17.818,-0.008302
17.82,-0.006796
17.822,-0.004753
17.824,-0.002441
17.826,0.00006
17.828,0.002604
17.83,0.005128
17.832,0.007248
17.834,0.00902
17.836,0.010249
17.838,0.010875
17.84,0.011014
17.842,0.010439
17.844,0.00927
17.846,0.007542
17.848,0.005352
17.85,0.00285
17.852,0.000285
17.854,-0.002239
17.856,-0.00468
17.858,-0.006742
17.86,-0.008239
17.862,-0.009231
17.864,-0.009468
17.866,-0.009152
17.868,-0.008176
17.87,-0.006714
17.872,-0.00462
17.874,-0.002324
17.876,0.000234
17.878,0.002664
17.88,0.005144
17.882,0.007346
17.884,0.009131
17.886,0.010344
17.888,0.010982
17.89,0.011039
17.892,0.010319
17.894,0.00915
17.896,0.007406
17.898,0.005191
17.9,0.00268
17.902,0.000152
17.904,-0.002438
17.906,-0.004787
17.908,-0.006786
17.91,-0.008388
17.912,-0.009221
17.914,-0.009509
17.916,-0.00918
17.918,-0.008192
17.92,-0.006692
17.922,-0.004547
17.924,-0.002207
17.926,0.000408
17.928,0.002806
17.93,0.005286
17.932,0.007488
17.934,0.009184
17.936,0.01036
17.938,0.010928
17.94,0.011011
17.942,0.010388
17.944,0.009169
17.946,0.007346
17.948,0.005153
17.95,0.002657
17.952,-0.00005
17.954,-0.002567
17.956,-0.00492
17.958,-0.006878
17.96,-0.008343
17.962,-0.009237
17.964,-0.009515
17.966,-0.00913
17.968,-0.008094
17.97,-0.006515
17.972,-0.004462
17.974,-0.002109
17.976,0.000405
17.978,0.002942
17.98,0.005422
17.982,0.007488
17.984,0.009289
17.986,0.010407
17.988,0.011052
17.99,0.011007
17.992,0.010243
17.994,0.009049
17.996,0.007207
17.998,0.004989
